fired,skip_reason,slug,ws_s,outcome_truth,current_px,trend_align,v_trend,v_levels,v_momentum,p_up_levels,score_momentum,mom_imb_l5,mom_cvd_norm,mom_aggressor,bb_position,rsi14,direction,stake_usd,vwap_entry,shares,hit_levels,underfilled,won,pnl_usd,balance_cum_usd
False,abstention_2_of_2,btc-updown-5m-1777053900,1777053600,Down,77651.54,0.0,0.0,0.0,0.0,0.5323307274413978,-0.03390370705007619,-0.08475926762519047,0.0,0.0,no_data,,,,,,,,,,
False,abstention_2_of_2,btc-updown-5m-1777054200,1777053900,Down,77641.99,0.0,0.0,0.0,0.0,0.5829468663044597,-0.04057012775472363,-0.10142531938680906,0.0,0.0,no_data,,,,,,,,,,
False,abstention_2_of_2,btc-updown-5m-1777054500,1777054200,Down,77659.44,0.0,0.0,0.0,0.0,0.490459785345155,-0.13488063957433283,-0.33720159893583207,0.0,0.0,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1777054800,1777054500,Up,77424.14,0.0,0.0,1.0,0.0,0.8465297493204367,0.0727785360411934,0.1819463401029835,0.0,0.0,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1777055100,1777054800,Down,77466.48,0.0,0.0,1.0,0.0,0.8725326862482463,-0.13103243961240674,-0.32758109903101684,0.0,0.0,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1777055400,1777055100,Up,77537.14,0.0,0.0,1.0,0.0,0.6678026873347601,0.04370358736633881,0.10925896841584701,0.0,0.0,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1777055700,1777055400,Down,77528.24,0.0,0.0,1.0,0.0,0.6935895114265906,0.010908914489785574,0.027272286224463933,0.0,0.0,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1777056000,1777055700,Up,77581.43,0.0,0.0,1.0,0.0,0.8783950221310315,-0.0064855420432919355,-0.016213855108229838,0.0,0.0,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1777056300,1777056000,Down,77522.0,0.0,0.0,1.0,0.0,0.7116692622505527,-0.05388155315643024,-0.1347038828910756,0.0,0.0,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1777056600,1777056300,Up,77609.36,0.0,0.0,1.0,0.0,0.755889757519534,0.02032794053188338,0.05081985132970845,0.0,0.0,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1777056900,1777056600,Up,77580.0,0.0,0.0,1.0,0.0,0.8857335300532486,0.002122360526497021,0.005305901316242552,0.0,0.0,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1777057200,1777056900,Up,77593.34,0.0,0.0,1.0,0.0,0.8407976679475391,-0.007147211178307167,-0.017868027945767917,0.0,0.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1777057500,1777057200,Down,77729.37,0.0,0.0,-1.0,1.0,0.11982244600506253,0.1602444633270496,0.400611158317624,0.0,0.0,no_data,,,,,,,,,,
False,abstention_2_of_2,btc-updown-5m-1777057800,1777057500,Up,77576.15,0.0,0.0,0.0,0.0,0.5547752707254531,0.0034028120049108992,0.008507030012277247,0.0,0.0,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1777058100,1777057800,Up,77603.51,0.0,0.0,1.0,0.0,0.7868954551477612,-0.030178178641096988,-0.07544544660274247,0.0,0.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1777058400,1777058100,Down,77646.86,0.0,0.0,0.0,-1.0,0.5571352855439177,-0.20133825059345833,-0.5033456264836458,0.0,0.0,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1777058700,1777058400,Up,77606.74,0.0,0.0,1.0,0.0,0.7697760699615391,-0.10685766660911347,-0.26714416652278367,0.0,0.0,no_data,,,,,,,,,,
False,abstention_2_of_2,btc-updown-5m-1777059000,1777058700,Up,77547.76,0.0,0.0,0.0,0.0,0.6370323421824793,0.0177097322977392,0.044274330744348,0.0,0.0,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1777059300,1777059000,Up,77614.7,0.0,0.0,1.0,0.0,0.7275871207102248,0.00018157158715456862,0.0004539289678864215,0.0,0.0,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1777059600,1777059300,Down,77589.47,0.0,0.0,1.0,0.0,0.861309129455398,0.04151393518675055,0.10378483796687636,0.0,0.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1777059900,1777059600,Down,77634.01,0.0,0.0,0.0,1.0,0.6252418179409265,0.27817431480271404,0.6954357870067851,0.0,0.0,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1777060200,1777059900,Up,77578.44,0.0,0.0,1.0,0.0,0.8937391750593306,-0.06090108734173608,-0.1522527183543402,0.0,0.0,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1777060500,1777060200,Up,77597.51,0.0,0.0,1.0,0.0,0.8186961706638598,0.03464775527801807,0.08661938819504517,0.0,0.0,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1777060800,1777060500,Down,77615.24,0.0,0.0,1.0,0.0,0.7247250563137327,0.02901567884570344,0.0725391971142586,0.0,0.0,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1777061100,1777060800,Down,77607.5,0.0,0.0,1.0,0.0,0.7657479793295278,-0.011286301988220733,-0.02821575497055183,0.0,0.0,no_data,,,,,,,,,,
False,conflict_pos1_neg1,btc-updown-5m-1777061400,1777061100,Up,77596.6,-1.0,-1.0,1.0,0.0,0.8235192791837427,0.03614941386702069,0.09037353466755173,0.0,0.0,no_data,,,,,,,,,,
False,conflict_pos1_neg1,btc-updown-5m-1777061700,1777061400,Down,77588.01,-1.0,-1.0,1.0,0.0,0.8690473035643492,0.026324033030895134,0.06581008257723783,0.0,0.0,no_data,,,,,,,,,,
False,conflict_pos1_neg1,btc-updown-5m-1777062000,1777061700,Down,77625.19,-1.0,-1.0,1.0,0.0,0.6719888697495513,-0.027269486899443997,-0.06817371724860999,0.0,0.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1777062300,1777062000,Up,77529.95,-1.0,-1.0,1.0,-1.0,0.688634964325821,-0.16548925871457199,-0.41372314678642996,0.0,0.0,no_data,,,,,,,,,,
False,conflict_pos1_neg1,btc-updown-5m-1777062600,1777062300,Up,77469.85,-1.0,-1.0,1.0,0.0,0.8627684618449001,-0.06032149858842772,-0.15080374647106928,0.0,0.0,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1777062900,1777062600,Up,77544.73,-1.0,-1.0,0.0,0.0,0.6458114519575655,0.0219624806256093,0.054906201564023246,0.0,0.0,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1777063200,1777062900,Down,77660.78,-1.0,-1.0,0.0,0.0,0.48335762554657813,0.05943200743718359,0.14858001859295897,0.0,0.0,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1777063500,1777063200,Up,77633.99,-1.0,-1.0,0.0,0.0,0.6253478203259246,-0.050199433589937184,-0.12549858397484295,0.0,0.0,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1777063800,1777063500,Up,77652.83,-1.0,-1.0,0.0,0.0,0.5254935736053934,0.02165521918093381,0.05413804795233452,0.0,0.0,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1777064100,1777063800,Up,77665.93,-1.0,-1.0,0.0,0.0,0.456062011395291,-0.030110593903816353,-0.07527648475954088,0.0,0.0,no_data,,,,,,,,,,
True,,btc-updown-5m-1777064400,1777064100,Up,77709.77,-1.0,-1.0,-1.0,0.0,0.22370478335760513,-0.0947393514587603,-0.23684837864690073,0.0,0.0,inside,53.99863041587266,Down,25.0,0.74,33.78378378378378,1.0,False,False,-25.0,-25.0
False,post_close_21.03>=21.00,btc-updown-5m-1777064700,1777064400,Down,,,,,,,,,,,,,,,,,,,,,
False,post_close_21.12>=21.00,btc-updown-5m-1777065000,1777064700,Down,,,,,,,,,,,,,,,,,,,,,
False,post_close_21.20>=21.00,btc-updown-5m-1777065300,1777065000,Up,,,,,,,,,,,,,,,,,,,,,
False,post_close_21.28>=21.00,btc-updown-5m-1777065600,1777065300,Up,,,,,,,,,,,,,,,,,,,,,
False,post_close_21.37>=21.00,btc-updown-5m-1777065900,1777065600,Down,,,,,,,,,,,,,,,,,,,,,
False,post_close_21.45>=21.00,btc-updown-5m-1777066200,1777065900,Down,,,,,,,,,,,,,,,,,,,,,
False,post_close_21.53>=21.00,btc-updown-5m-1777066500,1777066200,Down,,,,,,,,,,,,,,,,,,,,,
False,post_close_21.62>=21.00,btc-updown-5m-1777066800,1777066500,Down,,,,,,,,,,,,,,,,,,,,,
False,post_close_21.70>=21.00,btc-updown-5m-1777067100,1777066800,Up,,,,,,,,,,,,,,,,,,,,,
False,post_close_21.78>=21.00,btc-updown-5m-1777067400,1777067100,Down,,,,,,,,,,,,,,,,,,,,,
False,post_close_21.87>=21.00,btc-updown-5m-1777067700,1777067400,Down,,,,,,,,,,,,,,,,,,,,,
False,post_close_21.95>=21.00,btc-updown-5m-1777068000,1777067700,Up,,,,,,,,,,,,,,,,,,,,,
False,post_close_22.03>=21.00,btc-updown-5m-1777068300,1777068000,Down,,,,,,,,,,,,,,,,,,,,,
False,post_close_22.12>=21.00,btc-updown-5m-1777068600,1777068300,Up,,,,,,,,,,,,,,,,,,,,,
False,post_close_22.20>=21.00,btc-updown-5m-1777068900,1777068600,Down,,,,,,,,,,,,,,,,,,,,,
False,post_close_22.28>=21.00,btc-updown-5m-1777069200,1777068900,Down,,,,,,,,,,,,,,,,,,,,,
False,post_close_22.37>=21.00,btc-updown-5m-1777069500,1777069200,Down,,,,,,,,,,,,,,,,,,,,,
False,post_close_22.45>=21.00,btc-updown-5m-1777069800,1777069500,Down,,,,,,,,,,,,,,,,,,,,,
False,post_close_22.53>=21.00,btc-updown-5m-1777070100,1777069800,Down,,,,,,,,,,,,,,,,,,,,,
False,post_close_22.62>=21.00,btc-updown-5m-1777070400,1777070100,Down,,,,,,,,,,,,,,,,,,,,,
False,post_close_22.70>=21.00,btc-updown-5m-1777070700,1777070400,Up,,,,,,,,,,,,,,,,,,,,,
False,post_close_22.78>=21.00,btc-updown-5m-1777071000,1777070700,Down,,,,,,,,,,,,,,,,,,,,,
False,post_close_22.87>=21.00,btc-updown-5m-1777071300,1777071000,Up,,,,,,,,,,,,,,,,,,,,,
False,post_close_22.95>=21.00,btc-updown-5m-1777071600,1777071300,Up,,,,,,,,,,,,,,,,,,,,,
False,post_close_23.03>=21.00,btc-updown-5m-1777071900,1777071600,Up,,,,,,,,,,,,,,,,,,,,,
False,post_close_23.12>=21.00,btc-updown-5m-1777072200,1777071900,Up,,,,,,,,,,,,,,,,,,,,,
False,post_close_23.20>=21.00,btc-updown-5m-1777072500,1777072200,Up,,,,,,,,,,,,,,,,,,,,,
False,post_close_23.28>=21.00,btc-updown-5m-1777072800,1777072500,Down,,,,,,,,,,,,,,,,,,,,,
False,post_close_23.37>=21.00,btc-updown-5m-1777073100,1777072800,Up,,,,,,,,,,,,,,,,,,,,,
False,post_close_23.45>=21.00,btc-updown-5m-1777073400,1777073100,Up,,,,,,,,,,,,,,,,,,,,,
False,post_close_23.53>=21.00,btc-updown-5m-1777073700,1777073400,Down,,,,,,,,,,,,,,,,,,,,,
False,post_close_23.62>=21.00,btc-updown-5m-1777074000,1777073700,Up,,,,,,,,,,,,,,,,,,,,,
False,post_close_23.70>=21.00,btc-updown-5m-1777074300,1777074000,Down,,,,,,,,,,,,,,,,,,,,,
False,post_close_23.78>=21.00,btc-updown-5m-1777074600,1777074300,Up,,,,,,,,,,,,,,,,,,,,,
False,post_close_23.87>=21.00,btc-updown-5m-1777074900,1777074600,Down,,,,,,,,,,,,,,,,,,,,,
False,post_close_23.95>=21.00,btc-updown-5m-1777075200,1777074900,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777075500,1777075200,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777075800,1777075500,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777076100,1777075800,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777076400,1777076100,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777076700,1777076400,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777077000,1777076700,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777077300,1777077000,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777077600,1777077300,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777077900,1777077600,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777078200,1777077900,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777078500,1777078200,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777078800,1777078500,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777079100,1777078800,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777079400,1777079100,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777079700,1777079400,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777080000,1777079700,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777080300,1777080000,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777080600,1777080300,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777080900,1777080600,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777081200,1777080900,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777081500,1777081200,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777081800,1777081500,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777082100,1777081800,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777082400,1777082100,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777082700,1777082400,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777083000,1777082700,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777083300,1777083000,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777083600,1777083300,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777083900,1777083600,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777084200,1777083900,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777084500,1777084200,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777084800,1777084500,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777085100,1777084800,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777085400,1777085100,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777085700,1777085400,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777086000,1777085700,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777086300,1777086000,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777086600,1777086300,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777086900,1777086600,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777087200,1777086900,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777087500,1777087200,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777087800,1777087500,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777088100,1777087800,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777088400,1777088100,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777088700,1777088400,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777089000,1777088700,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777089300,1777089000,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777089600,1777089300,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777089900,1777089600,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777090200,1777089900,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777090500,1777090200,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777090800,1777090500,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777091100,1777090800,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777091400,1777091100,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777091700,1777091400,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777092000,1777091700,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777092300,1777092000,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777092600,1777092300,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777092900,1777092600,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777093200,1777092900,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777093500,1777093200,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777093800,1777093500,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777094100,1777093800,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777094400,1777094100,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777094700,1777094400,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777095000,1777094700,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777095300,1777095000,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777095600,1777095300,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777095900,1777095600,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777096200,1777095900,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777096500,1777096200,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777096800,1777096500,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777097100,1777096800,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777097400,1777097100,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777097700,1777097400,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777098000,1777097700,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777098300,1777098000,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777098600,1777098300,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777098900,1777098600,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777099200,1777098900,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777099500,1777099200,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777099800,1777099500,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777100100,1777099800,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777100400,1777100100,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777100700,1777100400,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777101000,1777100700,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777101300,1777101000,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777101600,1777101300,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777101900,1777101600,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777102200,1777101900,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777102500,1777102200,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777102800,1777102500,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777103100,1777102800,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777103400,1777103100,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777103700,1777103400,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777104000,1777103700,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777104300,1777104000,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777104600,1777104300,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777104900,1777104600,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777105200,1777104900,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777105500,1777105200,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777105800,1777105500,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777106100,1777105800,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777106400,1777106100,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777106700,1777106400,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777107000,1777106700,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777107300,1777107000,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777107600,1777107300,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777107900,1777107600,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777108200,1777107900,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777108500,1777108200,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777108800,1777108500,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777109100,1777108800,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777109400,1777109100,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777109700,1777109400,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777110000,1777109700,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777110300,1777110000,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777110600,1777110300,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777110900,1777110600,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777111200,1777110900,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777111500,1777111200,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777111800,1777111500,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777112100,1777111800,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777112400,1777112100,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777112700,1777112400,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777113000,1777112700,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777113300,1777113000,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777113600,1777113300,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777113900,1777113600,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777114200,1777113900,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777114500,1777114200,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777114800,1777114500,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777115100,1777114800,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777115400,1777115100,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777115700,1777115400,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777116000,1777115700,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777116300,1777116000,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777116600,1777116300,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777116900,1777116600,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777117200,1777116900,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777117500,1777117200,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777117800,1777117500,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777118100,1777117800,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777118400,1777118100,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777118700,1777118400,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777119000,1777118700,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777119300,1777119000,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777119600,1777119300,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777119900,1777119600,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777120200,1777119900,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777120500,1777120200,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777120800,1777120500,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777121100,1777120800,Down,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777121400,1777121100,Up,,,,,,,,,,,,,,,,,,,,,
False,weekend_5,btc-updown-5m-1777121700,1777121400,Down,,,,,,,,,,,,,,,,,,,,,
